,st_code,st_name,交易所產業分類,TEJ產業分類,歆凱分組,date,近一日漲跌％,近一週漲跌％,近一月漲跌％
1262,2485,兆赫,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,1.02,4.46,10.56
1263,2498,宏達電,M2327 通信網路業,M23KX 其他網通,27.0,2023/03/29,-0.16,-2.69,-6.81
1264,3027,盛達,M2327 通信網路業,M23KX 其他網通,ML無分,2023/03/29,-1.73,-4.93,4.01
1265,3045,台灣大,M2327 通信網路業,M23K3 電信及IDC,32.0,2023/03/29,0.5,1.41,5.24
1266,3130,一零四,M2330 資訊服務業,M23K4 電商及XaaS,ML無分,2023/03/29,0.0,0.97,1.46
1267,3138,耀登,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.95,-3.41,-3.11
1268,3163,波若威,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-0.71,0.9,-1.92
1269,3234,光環,M2327 通信網路業,M23K6 光元件模組,37.0,2023/03/29,2.85,3.27,6.98
1270,3306,鼎天,M2327 通信網路業,M23K5 導航定位,ML無分,2023/03/29,0.58,5.31,10.26
1271,3363,上詮,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,1.19,2.61,5.57
1272,3419,譁裕,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.78,-2.3,-4.01
1273,3450,聯鈞,M2324 半導體,M23K6 光元件模組,ML無分,2023/03/29,-0.74,-1.71,-1.71
1274,3466,致振,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,0.0,3.54,3.19
1275,3491,昇達科,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.9,-2.35,7.1
1276,3499,環天科,M2327 通信網路業,M23K5 導航定位,ML無分,2023/03/29,-0.46,2.63,16.89
1277,3632,研勤,M2327 通信網路業,M23K5 導航定位,ML無分,2023/03/29,-1.61,3.38,2.08
1278,3672,康聯訊,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,1.48,-0.72,2.23
1279,3682,亞太電,M2327 通信網路業,M23K3 電信及IDC,ML無分,2023/03/29,2.85,5.86,5.18
1280,3684,榮昌,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.76,-3.39,0.0
1281,3694,海華,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.65,10.34,13.61
1282,4903,聯光通,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-1.47,0.5,32.67
1283,4904,遠傳,M2327 通信網路業,M23K3 電信及IDC,32.0,2023/03/29,2.03,5.3,10.06
1284,4905,台聯電,M2327 通信網路業,M23KX 其他網通,ML無分,2023/03/29,-0.97,0.0,0.0
1285,4908,前鼎,M2327 通信網路業,M23K6 光元件模組,37.0,2023/03/29,-0.16,0.47,-0.78
1286,4977,眾達-KY,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,5.33,6.28,7.24
1287,4979,華星光,M2327 通信網路業,M23K6 光元件模組,37.0,2023/03/29,5.36,10.25,7.92
1288,5222,全訊,M2324 半導體,M23K2 衛星微波,ML無分,2023/03/29,1.35,23.36,26.26
1289,5348,系通,M2327 通信網路業,M23K5 導航定位,ML無分,2023/03/29,0.53,0.64,-4.43
1290,6152,百一,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-1.33,9.31,11.84
1291,6163,華電網,M2327 通信網路業,M23K1 網通工程,ML無分,2023/03/29,-0.25,-5.44,29.45
1292,6183,關貿,M2330 資訊服務業,M23K4 電商及XaaS,ML無分,2023/03/29,0.31,2.04,1.41
1293,6285,啟碁,M2327 通信網路業,M23K2 衛星微波,52.0,2023/03/29,2.94,6.67,11.98
1294,6404,通訊-KY,M2330 資訊服務業,M23K4 電商及XaaS,ML無分,2023/03/29,3.04,6.28,1.38
1295,6417,韋僑,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,4.94,-5.9,8.97
1296,6426,統新,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-0.3,-2.67,5.63
1297,6442,光聖,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-1.31,0.38,4.56
1298,6465,威潤,M2327 通信網路業,M23K5 導航定位,ML無分,2023/03/29,-0.27,0.83,1.4
1299,6486,互動,M2327 通信網路業,M23K1 網通工程,ML無分,2023/03/29,-0.72,-1.57,0.15
1300,6514,芮特-KY,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.51,-0.17,2.83
1301,6516,勤崴國際,M2330 資訊服務業,M23K5 導航定位,ML無分,2023/03/29,-0.35,0.0,1.81
1302,6530,創威,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-0.57,6.91,4.57
1303,6546,正基,M2327 通信網路業,M23K2 衛星微波,ML無分,2023/03/29,-0.79,1.96,6.0
1304,6561,是方,M2327 通信網路業,M23K3 電信及IDC,ML無分,2023/03/29,-0.27,-2.51,3.79
1305,6588,東典光電,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,-2.13,-5.24,-9.41
1306,6689,伊雲谷,M2331 其他電子業,M23K4 電商及XaaS,ML無分,2023/03/29,-1.89,-2.63,-14.24
1307,6811,宏碁資訊,M2330 資訊服務業,M23K4 電商及XaaS,ML無分,2023/03/29,-2.25,-5.24,17.3
1308,8011,台通,M2327 通信網路業,M23K6 光元件模組,ML無分,2023/03/29,0.69,-0.68,-0.68
1309,8034,榮群,M2327 通信網路業,M23K1 網通工程,ML無分,2023/03/29,1.03,3.15,3.51
1310,8101,華冠,M2327 通信網路業,M23KX 其他網通,ML無分,2023/03/29,0.0,-0.69,-2.87
1311,8284,三竹,M2330 資訊服務業,M23K4 電商及XaaS,ML無分,2023/03/29,0.32,-1.26,-0.16
1312,8454,富邦媒,M2900 貿易百貨,M23K4 電商及XaaS,ML無分,2023/03/29,-1.32,2.27,13.07
1313,3085,新零售,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,-2.27,-0.92,-1.38
1314,5278,尚凡,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,0.56,0.28,-3.22
1315,5287,數字,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,-0.99,2.04,2.83
1316,5321,美而快,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,-0.23,-3.35,-0.92
1317,6741,91APP*-KY,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,-0.9,-8.33,-15.06
1318,8044,網家,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,-0.96,-2.06,-2.99
1319,8472,夠麻吉,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,5.39,2.27,6.38
1320,8477,創業家,M3400 電子商務,M23K4 電商及XaaS,ML無分,2023/03/29,0.55,3.42,4.91
1321,6165,浪凡,M9900 其他,M23K4 電商及XaaS,ML無分,2023/03/29,0.0,-0.34,-8.49
1322,2347,聯強,M2329 電子通路業,M23T1 3C通路,ML無分,2023/03/29,-0.33,-1.62,-2.41
1323,2359,所羅門,M2331 其他電子業,M23T2 零組件代理,17.0,2023/03/29,3.96,1.08,18.17
1324,2373,震旦行,M2331 其他電子業,M23T1 3C通路,ML無分,2023/03/29,-0.13,0.5,-0.13
1325,2414,精技,M2329 電子通路業,M23T1 3C通路,ML無分,2023/03/29,0.0,-2.6,3.06
1326,2430,燦坤,M2329 電子通路業,M23T1 3C通路,ML無分,2023/03/29,0.47,-12.55,-13.6
1327,2433,互盛電,M2331 其他電子業,M23T1 3C通路,ML無分,2023/03/29,-0.19,-0.76,2.57
1328,2450,神腦,M2327 通信網路業,M23T1 3C通路,ML無分,2023/03/29,-0.14,0.29,2.97
1329,2459,敦吉,M2331 其他電子業,M23T2 零組件代理,ML無分,2023/03/29,-0.18,0.18,0.18
1330,3010,華立,M2329 電子通路業,M23T2 零組件代理,ML無分,2023/03/29,-0.45,-0.9,1.15
1331,3028,增你強,M2329 電子通路業,M23T2 零組件代理,ML無分,2023/03/29,0.16,-0.31,6.49
1332,3033,威健,M2329 電子通路業,M23T2 零組件代理,ML無分,2023/03/29,1.19,0.0,6.8
