,st_code,st_name,rev_period,rev,Year,month,mom,yoy,yoy年成長大於10,yoy成長,yoy衰退,yoy近五月大於10,yoy連續大於10,yoy近五月成長,yoy連續成長,yoy近五月衰退,yoy連續衰退
175107,8924,大田,* 2023/02,271515.0,2023,02,-0.5549941160852135,0.2887,0,1,0,0.0,0,4.0,2,1.0,0
175203,8926,台汽電,* 2023/02,359983.0,2023,02,0.0026013162548844306,0.3838,0,1,0,0.0,0,3.0,1,2.0,0
175300,8927,北基,* 2023/02,507877.0,2023,02,-0.07730026797474679,0.0587,0,0,1,0.0,0,1.0,0,4.0,2
175397,8928,鉅明,* 2023/02,224016.0,2023,02,-0.29443335076126465,-0.2081,0,0,1,0.0,0,3.0,0,2.0,2
175494,8929,富堡,* 2023/02,47826.0,2023,02,-0.26542460872102847,-0.0487,0,1,0,0.0,0,2.0,1,3.0,0
175590,8930,青鋼,* 2023/02,84646.0,2023,02,-0.10526927752232969,0.0319,0,1,0,0.0,0,3.0,1,2.0,0
175687,8931,大汽電,* 2023/02,176333.0,2023,02,-0.10496314945282521,0.3374,0,1,0,0.0,0,3.0,1,2.0,0
175783,8932,宏大,* 2023/02,45840.0,2023,02,-0.1041625952706664,-0.2297,0,1,0,0.0,0,3.0,1,2.0,0
175879,8933,愛地雅,* 2023/02,342864.0,2023,02,-0.12949516081529852,0.0403,0,0,1,0.0,0,2.0,0,3.0,2
175976,8935,邦泰,* 2023/02,81935.0,2023,02,-0.024931572057598477,-0.0076,0,1,0,0.0,0,5.0,5,0.0,0
176072,8936,國統,* 2023/02,195339.0,2023,02,-0.4202248591662165,-0.3301,0,0,1,0.0,0,2.0,0,3.0,1
176169,8937,合騏,* 2023/02,12245.0,2023,02,-0.40459982495380725,2.4261,0,1,0,0.0,0,3.0,1,2.0,0
176265,8938,明安,* 2023/02,1178079.0,2023,02,-0.47610104790552304,0.0727,0,1,0,0.0,0,3.0,1,2.0,0
176361,8940,新天地,* 2023/02,96004.0,2023,02,-0.43006743920972645,0.4653,0,1,0,0.0,0,1.0,1,4.0,0
176458,8941,關中,* 2023/02,202762.0,2023,02,-0.08753313262500394,-0.2187,0,0,1,0.0,0,2.0,0,3.0,1
176554,8942,森鉅,* 2023/02,391885.0,2023,02,-0.20305328298080463,0.0212,0,1,0,0.0,0,2.0,1,3.0,0
176651,8996,高力,* 2023/02,196890.0,2023,02,-0.10318660496301425,0.5796,0,1,0,0.0,0,3.0,1,2.0,0
176747,9105,泰金寶-DR,* 2023/02,10404267.0,2023,02,-0.06007514146843139,-0.0737,0,0,1,0.0,0,2.0,0,3.0,1
176842,9802,鈺齊-KY,* 2023/02,1516253.0,2023,02,-0.18887456401258212,0.1051,0,1,0,0.0,0,2.0,1,3.0,0
176939,9902,台火,* 2023/02,6666.0,2023,02,0.49428379287155344,17.1141,1,0,1,2.0,2,2.0,0,3.0,1
177036,9904,寶成,* 2023/02,19516781.0,2023,02,-0.259634916292892,0.0728,0,1,0,0.0,0,2.0,2,3.0,0
177133,9905,大華,* 2023/02,568132.0,2023,02,-0.056768355954011536,-0.0064,0,1,0,0.0,0,3.0,2,2.0,0
177228,9906,欣巴巴,* 2023/02,inf,2023,02,,inf,1,1,0,1.0,1,5.0,5,0.0,0
177325,9907,統一實,* 2023/02,2366846.0,2023,02,-0.3538461622462173,-0.1905,0,1,0,0.0,0,3.0,1,2.0,0
177422,9908,大台北,* 2023/02,303546.0,2023,02,-0.06625938982300068,0.1013,0,0,1,0.0,0,2.0,0,3.0,2
177518,9910,豐泰,* 2023/02,7233056.0,2023,02,-0.11280847850714532,0.1153,0,1,0,0.0,0,1.0,1,4.0,0
177615,9911,櫻花,* 2023/02,533085.0,2023,02,-0.35707204469144377,0.014,0,1,0,0.0,0,1.0,1,4.0,0
177712,9912,偉聯,* 2023/02,45703.0,2023,02,0.05054707613093049,0.165,0,1,0,0.0,0,2.0,1,3.0,0
177809,9914,美利達,* 2023/02,2797516.0,2023,02,0.08751796969817127,0.2179,0,1,0,0.0,0,2.0,1,3.0,0
177906,9917,中保科,* 2023/02,1216154.0,2023,02,-0.04436462616679226,0.0129,0,1,0,0.0,0,3.0,1,2.0,0
178002,9918,欣天然,* 2023/02,206792.0,2023,02,-0.10672230429636541,0.1379,0,1,0,0.0,0,4.0,1,1.0,0
178099,9919,康那香,* 2023/02,227173.0,2023,02,-0.3391811504617846,-0.1311,0,1,0,0.0,0,2.0,1,3.0,0
178196,9921,巨大,* 2023/02,5996552.0,2023,02,-0.12717540165376012,-0.1034,0,1,0,0.0,0,1.0,1,4.0,0
178293,9924,福興,* 2023/02,520079.0,2023,02,-0.40021911741810484,-0.1139,0,1,0,0.0,0,2.0,1,3.0,0
178390,9925,新保,* 2023/02,621510.0,2023,02,-0.014563299217529867,-0.0052,0,1,0,0.0,0,3.0,2,2.0,0
178487,9926,新海,* 2023/02,208999.0,2023,02,-0.09320507981135104,0.0085,0,0,1,0.0,0,2.0,0,3.0,2
178584,9927,泰銘,* 2023/02,646565.0,2023,02,-0.18750070685987083,0.0064,0,1,0,0.0,0,1.0,1,4.0,0
178681,9928,中視,* 2023/02,54962.0,2023,02,-0.3078618292636855,-0.0111,0,0,1,0.0,0,3.0,0,2.0,1
178777,9929,秋雨,* 2023/02,52391.0,2023,02,-0.10249426114365985,0.0755,0,1,0,0.0,0,4.0,2,1.0,0
178874,9930,中聯資源,* 2023/02,825241.0,2023,02,-0.15740749249290642,0.149,0,1,0,0.0,0,3.0,1,2.0,0
178970,9931,欣高,* 2023/02,125253.0,2023,02,0.06124126244439737,0.058,0,1,0,0.0,0,3.0,1,2.0,0
179067,9933,中鼎,* 2023/02,6033662.0,2023,02,-0.03647407045439484,-0.2291,0,0,1,0.0,0,2.0,0,3.0,1
179164,9934,成霖,* 2023/02,1397333.0,2023,02,-0.21630801345811837,-0.1213,0,1,0,0.0,0,3.0,1,2.0,0
179261,9935,慶豐富,* 2023/02,282085.0,2023,02,-0.2965882341206511,-0.1831,0,0,1,0.0,0,2.0,0,3.0,1
179357,9937,全國,* 2023/02,1831236.0,2023,02,-0.09976255671846503,0.0511,0,1,0,0.0,0,3.0,1,2.0,0
179454,9938,百和,* 2023/02,1121267.0,2023,02,-0.11658045988331554,0.0113,0,1,0,0.0,0,2.0,1,3.0,0
179551,9939,宏全,* 2023/02,1522828.0,2023,02,-0.2365196404067609,-0.0041,0,0,1,0.0,0,1.0,0,4.0,3
179647,9940,信義,* 2023/02,646523.0,2023,02,-0.39871749562888287,-0.2699,0,0,1,0.0,0,2.0,0,3.0,1
179744,9941,裕融,* 2023/02,2698961.0,2023,02,-0.08910866695758911,0.0553,0,0,1,0.0,0,2.0,0,3.0,3
179841,9942,茂順,* 2023/02,228393.0,2023,02,-0.32638163832309897,-0.1259,0,0,1,0.0,0,1.0,0,4.0,3
179938,9943,好樂迪,* 2023/02,295706.0,2023,02,0.11511005690452936,0.2913,0,0,1,0.0,0,2.0,0,3.0,1
180035,9944,新麗,* 2023/02,185294.0,2023,02,-0.2060824706930829,-0.1476,0,0,1,0.0,0,1.0,0,4.0,1
